,lenght,datatime,date,time,x1,x2,x3,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,x4,temperature,pressure,humidity,dt1,tr1,al1,vl1,nch1,dt2,tr2,al2,vl2,nch2,dt3,tr3,al3,vl3,nch3,dt4,tr4,al4,vl4,nch4,dt5,tr5,al5,vl5,nch5,dt6,tr6,al6,vl6,nch6,dt7,tr7,al7,vl7,nch7,dt8,tr8,al8,vl8,nch8,dt9,tr9,al9,vl9,nch9,dt10,tr10,al10,vl10,nch10,dt11,tr11,al11,vl11,nch11,dt12,tr12,al12,vl12,nch12,dt13,tr13,al13,vl13,nch13,dt14,tr14,al14,vl14,nch14,dt15,tr15,al15,vl15,nch15,m1,m2,m3,m4,m5,TotalConc,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,end
20,658,1632800439,2021-09-28,06:40:39,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.349,100.571,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,1.153207,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,8.425308227539062,11801.0,4090.0,1301.0,441.0,334.0,249.0,272.0,240.0,178.0,248.0,243.0,208.0,462.0,108.0,23.0,0
21,658,1632801638,2021-09-28,07:00:38,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.349,100.571,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,1.036931,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,8.280311584472656,10571.0,3850.0,1190.0,397.0,334.0,232.0,236.0,229.0,201.0,249.0,244.0,239.0,440.0,121.0,10.0,0
22,658,1632802838,2021-09-28,07:20:38,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.38,100.634,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,1.202312,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,8.491096496582031,11979.0,4409.0,1453.0,493.0,413.0,285.0,272.0,286.0,207.0,305.0,259.0,244.0,456.0,123.0,21.0,0
23,658,1632804038,2021-09-28,07:40:38,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.38,100.634,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,1.543941,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,8.930458068847656,14991.0,5136.0,1699.0,547.0,429.0,364.0,323.0,302.0,213.0,306.0,297.0,275.0,530.0,123.0,21.0,0
24,658,1632805239,2021-09-28,08:00:39,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.41,100.665,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,2.343634,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.488967895507812,22063.0,6721.0,1843.0,572.0,425.0,315.0,304.0,272.0,251.0,273.0,303.0,292.0,590.0,128.0,35.0,0
25,658,1632806439,2021-09-28,08:20:39,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.38,100.696,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,2.788947,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.771373748779297,26374.0,8114.0,2315.0,662.0,473.0,370.0,416.0,327.0,252.0,318.0,342.0,282.0,551.0,150.0,34.0,0
26,658,1632807638,2021-09-28,08:40:38,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.349,100.696,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.124985,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.983783721923828,29370.0,9313.0,2627.0,773.0,581.0,414.0,490.0,405.0,333.0,416.0,393.0,368.0,670.0,168.0,29.0,0
27,658,1632808839,2021-09-28,09:00:39,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.349,100.727,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.375656,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.064830780029297,32802.0,10561.0,3076.0,936.0,706.0,478.0,561.0,523.0,387.0,470.0,444.0,378.0,781.0,192.0,53.0,0
28,658,1632810039,2021-09-28,09:20:39,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.319,100.727,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.390862,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.059343338012695,33813.0,11672.0,3640.0,1064.0,805.0,629.0,748.0,642.0,444.0,634.0,590.0,532.0,1070.0,265.0,44.0,0
29,658,1632811239,2021-09-28,09:40:39,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.227,100.759,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.365964,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.05868148803711,32644.0,11296.0,3625.0,1092.0,815.0,624.0,666.0,672.0,550.0,622.0,610.0,529.0,1091.0,316.0,58.0,0
30,658,1632812439,2021-09-28,10:00:39,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.952,100.759,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.401981,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.064220428466797,33150.0,12042.0,4001.0,1303.0,949.0,747.0,807.0,781.0,640.0,813.0,743.0,658.0,1329.0,412.0,69.0,0
31,658,1632813639,2021-09-28,10:20:39,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.8,100.79,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.282554,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.028682708740234,31931.0,11679.0,3876.0,1139.0,840.0,761.0,749.0,692.0,542.0,721.0,727.0,591.0,1188.0,390.0,92.0,0
32,658,1632814839,2021-09-28,10:40:39,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.83,100.821,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.084726,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.927146911621094,30436.0,11289.0,3687.0,1113.0,846.0,603.0,724.0,686.0,480.0,740.0,721.0,645.0,1223.0,357.0,88.0,0
33,658,1632816040,2021-09-28,11:00:40,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.952,100.821,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.334538,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.044893264770508,32161.0,12156.0,3994.0,1235.0,914.0,694.0,774.0,738.0,612.0,801.0,791.0,697.0,1340.0,425.0,79.0,0
34,658,1632817239,2021-09-28,11:20:39,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.922,100.821,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.348988,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.047750473022461,32750.0,12514.0,4193.0,1204.0,923.0,729.0,829.0,778.0,626.0,811.0,747.0,680.0,1423.0,386.0,89.0,0
35,658,1632818439,2021-09-28,11:40:39,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.891,100.852,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.295609,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.030057907104492,32113.0,11994.0,4163.0,1255.0,940.0,794.0,878.0,788.0,638.0,789.0,733.0,651.0,1342.0,442.0,83.0,0
36,658,1632819640,2021-09-28,12:00:40,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.83,100.852,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.092237,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.926097869873047,30440.0,11554.0,4056.0,1208.0,897.0,703.0,825.0,749.0,581.0,740.0,722.0,595.0,1346.0,385.0,95.0,0
37,658,1632820840,2021-09-28,12:20:40,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.769,100.883,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.211677,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.002050399780273,31953.0,11914.0,3839.0,1145.0,876.0,676.0,741.0,718.0,525.0,701.0,678.0,628.0,1225.0,373.0,73.0,0
38,658,1632822039,2021-09-28,12:40:39,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.83,100.915,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.07124,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.925968170166016,29811.0,11139.0,3641.0,1039.0,811.0,633.0,746.0,618.0,513.0,649.0,630.0,577.0,1153.0,323.0,72.0,0
39,658,1632823239,2021-09-28,13:00:39,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.739,100.915,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,2.555693,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.602821350097656,24496.0,9367.0,3128.0,903.0,711.0,542.0,613.0,610.0,447.0,606.0,558.0,508.0,1027.0,355.0,71.0,0
40,658,1632824440,2021-09-28,13:20:40,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.769,100.883,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,2.580294,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.613899230957031,25005.0,9631.0,3264.0,1025.0,772.0,528.0,656.0,644.0,467.0,628.0,564.0,551.0,1066.0,322.0,57.0,0
41,658,1632825639,2021-09-28,13:40:39,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.586,100.883,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,2.517875,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.57708740234375,24361.0,9560.0,3186.0,924.0,749.0,521.0,624.0,587.0,453.0,582.0,537.0,448.0,953.0,329.0,55.0,0
42,658,1632826840,2021-09-28,14:00:40,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.525,100.883,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,2.411836,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.508827209472656,23464.0,8975.0,3090.0,944.0,766.0,532.0,651.0,632.0,463.0,590.0,541.0,508.0,976.0,276.0,68.0,0
43,658,1632828040,2021-09-28,14:20:40,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.433,100.915,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,2.480147,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.546066284179688,24445.0,9649.0,3257.0,972.0,702.0,563.0,673.0,627.0,498.0,624.0,567.0,539.0,976.0,319.0,81.0,0
44,658,1632829240,2021-09-28,14:40:40,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.281,100.883,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.210006,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.990715026855469,32809.0,12625.0,4217.0,1210.0,880.0,767.0,784.0,744.0,536.0,776.0,698.0,644.0,1277.0,362.0,76.0,0
45,658,1632830440,2021-09-28,15:00:40,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.311,100.915,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,2.855829,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.77280044555664,28653.0,11171.0,3820.0,1281.0,877.0,658.0,768.0,745.0,619.0,721.0,680.0,547.0,1233.0,393.0,79.0,0
46,658,1632831640,2021-09-28,15:20:40,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.128,100.915,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,2.986392,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.852622985839844,30824.0,11761.0,3878.0,1225.0,880.0,713.0,784.0,711.0,552.0,747.0,688.0,599.0,1237.0,364.0,93.0,0
47,658,1632832840,2021-09-28,15:40:40,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.25,100.946,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.207046,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.969860076904297,33520.0,13335.0,4412.0,1411.0,1017.0,740.0,936.0,792.0,617.0,852.0,766.0,643.0,1303.0,418.0,76.0,0
48,658,1632834040,2021-09-28,16:00:40,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.433,100.946,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.268378,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.000722885131836,34952.0,13634.0,4544.0,1424.0,1061.0,778.0,918.0,870.0,669.0,842.0,785.0,648.0,1347.0,460.0,98.0,0
